0.483333333333, -2 
0.483333333333, -1 
0.75, 0 
1.2, 2 
1.71666666667, 0 
2.45, 2 
3.33333333333, 0 
4.16666666667, 2 
4.63333333333, 4 
4.75, 2 
4.96666666667, 5 
5.16666666667, 2 
5.36666666667, 4 
5.56666666667, 2 
5.85, 4 
6.3, 6 
6.51666666667, 4 
6.9, 1 
7.18333333333, 3 
7.86666666667, 6 
8.8, 3 
9.68333333333, 5 
10.5, 7 
10.5, 6 
10.7, 5 
11.6666666667, 3 
11.9833333333, 5 
12.15, 2 
12.15, 3 
12.15, 4 
13.0333333333, 4 
13.8666666667, 2 
15.0, 0 
15.6333333333, 3 
17.7333333333, 1 
18.4166666667, -1 
18.6833333333, 1 
19.1333333333, -1 
19.9166666667, 2 
20.5, 0 
20.9333333333, 2 
21.2666666667, 0 
21.6666666667, 2 
22.25, 5 
23.2333333333, 3 
23.2333333333, 2 
24.9833333333, 0 
25.2666666667, 2 
25.6166666667, 0 
25.9, 3 
26.25, 1 
26.25, 0 
26.6333333333, 3 
26.6333333333, 2 
27.1, 1 
27.3, 3 
27.45, 2 
27.45, 1 
27.6666666667, 4 
27.6666666667, 3 
27.9166666667, 1 
28.3333333333, 3 
28.5166666667, 2 
29.15, 0 
29.35, 1 
29.35, 2 
29.55, 0 
30.45, -1 
30.4833333333, 1 
30.4833333333, 0 
30.9666666667, 2 
30.9666666667, 3 
31.2, 2 
31.2, 1 
32.3333333333, -1 
32.8166666667, 2 
33.0833333333, 0 
33.0833333333, 1 
33.7, -1 
33.8666666667, 2 
35.2833333333, -1 
36.0, -3 
36.3666666667, 0 
36.8333333333, 2 
36.8333333333, 1 
37.1, 0 
37.3333333333, 2 
37.9166666667, 0 
39.45, -2 
41.15, -4 
41.3833333333, -2 
42.0666666667, -4 
43.3333333333, -6 
44.1166666667, -3 
44.8166666667, -1 
45.0166666667, -3 
45.2666666667, -2 
45.2666666667, -1 
46.0833333333, 1 
46.8166666667, -1 
47.0166666667, 1 
47.1833333333, -1 
47.1833333333, 0 
47.4833333333, 1 
47.4833333333, 0 
47.5833333333, -1 
47.7, 0 
47.15, 2 
46.3, -1 
45.3, 1 
45.3, 0 
44.5666666667, 3 
44.3666666667, 1 
43.8333333333, -1 
43.0666666667, -2 
