0.516666666667, 2 
2.38333333333, 0 
2.75, 1 
2.75, 2 
3.3, 4 
3.75, 6 
4.01666666667, 7 
4.01666666667, 8 
4.15, 6 
4.85, 8 
5.28333333333, 6 
5.5, 8 
6.26666666667, 6 
6.41666666667, 7 
6.56666666667, 5 
6.56666666667, 6 
7.25, 3 
7.56666666667, 4 
8.26666666667, 7 
9.01666666667, 9 
9.53333333333, 12 
9.81666666667, 10 
10.15, 12 
10.4833333333, 10 
10.4833333333, 11 
10.7666666667, 12 
11.0, 10 
11.45, 9 
12.5333333333, 7 
13.1, 5 
13.2, 7 
13.8333333333, 10 
13.8333333333, 9 
15.0333333333, 8 
15.3333333333, 10 
15.6, 7 
17.1166666667, 5 
17.4333333333, 7 
17.6333333333, 5 
18.2, 7 
18.45, 4 
18.45, 5 
19.1666666667, 6 
19.1666666667, 5 
19.5333333333, 8 
20.0833333333, 6 
20.7833333333, 3 
21.1, 5 
21.1, 4 
21.3333333333, 3 
21.6333333333, 6 
22.2166666667, 8 
22.6833333333, 10 
22.6833333333, 9 
22.8833333333, 8 
23.3666666667, 5 
23.95, 7 
23.95, 6 
24.3833333333, 4 
24.7, 6 
25.2833333333, 5 
25.2833333333, 4 
26.0166666667, 5 
26.0166666667, 6 
26.2166666667, 4 
27.0, 2 
27.3166666667, 5 
28.5666666667, 3 
29.1666666667, 1 
29.1666666667, 2 
29.8166666667, 3 
30.2833333333, 1 
31.0833333333, 0 
31.3333333333, 2 
31.5, 0 
32.0333333333, -3 
33.8166666667, -5 
34.2166666667, -3 
34.7333333333, 0 
34.7333333333, -1 
35.2166666667, 2 
35.45, 1 
35.55, 3 
35.9666666667, 5 
36.4333333333, 8 
37.3666666667, 9 
37.3666666667, 10 
37.75, 12 
37.9666666667, 13 
38.1666666667, 11 
39.3166666667, 9 
39.3166666667, 10 
39.5, 12 
39.8166666667, 11 
39.8166666667, 10 
40.0666666667, 12 
40.3, 10 
40.9666666667, 12 
41.2833333333, 11 
41.2833333333, 10 
41.8833333333, 12 
42.5166666667, 15 
42.7833333333, 13 
42.7833333333, 14 
43.3333333333, 11 
43.9833333333, 12 
44.1666666667, 11 
44.45, 13 
44.7833333333, 11 
45.2166666667, 13 
45.5333333333, 15 
46.95, 13 
47.2333333333, 15 
47.7833333333, 17 
47.8833333333, 15 
