0.733333333333, -2 
1.7, 0 
2.9, 2 
3.55, 4 
4.55, 7 
4.86666666667, 5 
5.33333333333, 3 
5.7, 5 
6.1, 3 
7.13333333333, 5 
7.58333333333, 8 
8.35, 10 
8.78333333333, 8 
9.05, 10 
9.8, 12 
10.4, 14 
10.7333333333, 12 
11.2166666667, 10 
11.4166666667, 8 
11.5166666667, 10 
11.9, 8 
12.0, 10 
12.0, 8 
12.2166666667, 6 
12.55, 8 
12.8333333333, 6 
13.1666666667, 4 
13.4666666667, 6 
13.6666666667, 3 
13.9666666667, 5 
14.3166666667, 7 
16.5166666667, 8 
17.05, 6 
17.3333333333, 8 
17.7, 6 
18.3166666667, 7 
18.9, 9 
20.25, 7 
20.7666666667, 4 
21.8833333333, 6 
23.5166666667, 9 
23.85, 7 
24.25, 5 
25.6166666667, 3 
26.4666666667, 5 
26.8166666667, 3 
28.1333333333, 4 
28.1333333333, 5 
28.6666666667, 7 
29.1166666667, 9 
30.1333333333, 11 
31.4666666667, 13 
31.9, 10 
32.15, 13 
32.4333333333, 11 
32.4333333333, 12 
32.7333333333, 12 
32.7333333333, 13 
33.0166666667, 11 
33.9, 13 
33.9, 12 
34.05, 11 
34.9666666667, 9 
35.15, 12 
36.0, 10 
37.2166666667, 11 
37.6, 9 
38.35, 6 
38.8, 8 
39.0666666667, 7 
39.0666666667, 6 
39.45, 8 
40.1166666667, 10 
40.3333333333, 12 
41.15, 14 
41.3666666667, 12 
42.2833333333, 15 
43.0166666667, 13 
43.45, 15 
43.9833333333, 17 
44.2333333333, 15 
45.25, 17 
45.7, 15 
46.1166666667, 18 
46.7833333333, 17 
47.1, 16 
47.1, 15 
47.4, 17 
47.55, 14 
47.55, 15 
47.8, 17 
