0.366666666667, 2 
0.716666666667, 0 
1.13333333333, -2 
1.68333333333, 0 
2.76666666667, 2 
3.16666666667, 5 
3.58333333333, 7 
4.3, 5 
5.1, 7 
5.36666666667, 5 
5.55, 7 
5.8, 5 
5.8, 6 
5.98333333333, 7 
6.25, 8 
7.33333333333, 10 
7.55, 8 
7.9, 10 
8.18333333333, 8 
8.43333333333, 10 
9.15, 8 
9.88333333333, 6 
10.05, 8 
10.05, 7 
10.2166666667, 5 
10.7166666667, 2 
11.35, 0 
11.75, -2 
13.1, -4 
13.5666666667, -6 
14.0, -3 
14.7333333333, -1 
14.7333333333, -2 
14.9833333333, -3 
15.9166666667, -6 
16.25, -8 
16.3833333333, -6 
16.3833333333, -5 
16.95, -3 
17.35, -2 
17.5833333333, -4 
18.0333333333, -2 
18.5, 0 
18.7666666667, -3 
19.0166666667, -5 
19.3833333333, -7 
20.0333333333, -5 
20.7666666667, -3 
21.0833333333, -5 
21.0833333333, -4 
22.9, -4 
23.3666666667, -2 
23.7166666667, -4 
23.9833333333, -2 
25.3333333333, 0 
25.9, 2 
26.5666666667, 4 
26.7333333333, 3 
26.7333333333, 2 
27.15, 4 
27.5333333333, 6 
28.1666666667, 8 
28.4833333333, 6 
28.8333333333, 7 
29.1333333333, 5 
29.8666666667, 6 
29.8666666667, 7 
30.2833333333, 5 
30.2833333333, 6 
30.85, 3 
31.2166666667, 5 
31.6666666667, 7 
31.9666666667, 5 
32.95, 3 
33.15, 5 
33.15, 4 
33.45, 7 
33.45, 6 
33.9333333333, 9 
34.35, 7 
34.6333333333, 10 
34.8166666667, 8 
34.8166666667, 9 
35.2166666667, 6 
35.4, 9 
36.4333333333, 11 
36.6, 13 
37.35, 15 
38.2, 13 
38.8333333333, 11 
40.4666666667, 9 
40.8666666667, 12 
41.7666666667, 15 
42.3333333333, 14 
42.3333333333, 13 
42.75, 12 
42.75, 11 
43.6166666667, 14 
44.2833333333, 16 
45.3666666667, 14 
45.95, 13 
46.3, 15 
46.4833333333, 13 
46.9, 16 
47.5333333333, 14 
