1.31666666667, -1 
1.56666666667, 2 
1.8, 0 
1.98333333333, 2 
2.48333333333, 5 
2.91666666667, 6 
2.91666666667, 7 
4.18333333333, 10 
4.56666666667, 8 
4.7, 11 
4.95, 9 
4.96666666667, 11 
5.18333333333, 13 
6.66666666667, 11 
6.66666666667, 12 
6.9, 13 
7.73333333333, 15 
8.7, 13 
8.96666666667, 15 
9.23333333333, 12 
9.73333333333, 10 
11.9666666667, 11 
12.6166666667, 13 
13.1166666667, 15 
13.4166666667, 13 
13.6833333333, 15 
14.6166666667, 12 
15.1333333333, 14 
15.45, 16 
16.6, 18 
17.15, 16 
18.1166666667, 19 
18.8666666667, 17 
19.2, 19 
19.2166666667, 17 
19.4666666667, 19 
20.3833333333, 17 
21.1, 16 
21.25, 14 
21.25, 15 
21.5833333333, 17 
21.8666666667, 16 
22.4666666667, 14 
22.4666666667, 15 
22.8166666667, 12 
23.15, 10 
23.45, 13 
24.6, 15 
25.0, 17 
25.2, 16 
25.5833333333, 18 
25.9166666667, 16 
26.1833333333, 14 
26.1833333333, 15 
26.7166666667, 11 
26.8666666667, 13 
26.8666666667, 12 
27.45, 15 
28.1666666667, 13 
29.0166666667, 11 
29.7333333333, 13 
29.9833333333, 12 
30.3833333333, 14 
30.3833333333, 13 
32.25, 13 
32.25, 12 
32.75, 10 
33.2, 8 
33.8, 6 
34.65, 3 
34.9, 5 
34.9, 4 
35.1666666667, 3 
35.8666666667, 6 
35.9833333333, 4 
36.3833333333, 2 
36.6333333333, 4 
37.6666666667, 2 
38.6666666667, 4 
39.0666666667, 1 
39.45, 3 
39.75, 1 
39.75, 2 
40.2, 3 
40.5166666667, 1 
40.9833333333, -2 
41.2666666667, 1 
41.6666666667, -1 
42.2833333333, -3 
43.1666666667, 0 
43.1666666667, -1 
43.45, -2 
43.7333333333, 0 
44.45, 2 
44.7666666667, 0 
44.7666666667, 1 
45.2, -2 
45.6333333333, 0 
46.0, -2 
46.9333333333, -5 
47.8166666667, -6 
47.9333333333, -8 
47.9333333333, -7 
