0.883333333333, -2 
1.21666666667, 0 
1.45, -2 
2.66666666667, 0 
2.96666666667, 2 
3.43333333333, 4 
3.73333333333, 2 
4.26666666667, 0 
4.91666666667, -1 
5.31666666667, -3 
5.9, -1 
6.21666666667, -3 
6.21666666667, -2 
6.75, -1 
7.06666666667, -2 
7.06666666667, -3 
7.43333333333, -5 
7.98333333333, -7 
8.76666666667, -5 
9.4, -7 
9.78333333333, -9 
10.1833333333, -6 
10.4833333333, -8 
11.1333333333, -6 
11.9, -3 
13.4, -4 
13.4, -5 
13.6833333333, -7 
13.9833333333, -5 
14.8833333333, -7 
15.2833333333, -5 
15.4833333333, -7 
16.1, -5 
16.7333333333, -3 
17.5166666667, -5 
17.85, -3 
18.4166666667, -4 
18.7666666667, -2 
19.1666666667, -4 
19.6333333333, -2 
20.4166666667, 0 
20.95, 2 
21.1333333333, 0 
21.1333333333, 1 
21.4, -1 
21.8166666667, 1 
23.3166666667, -1 
23.7166666667, 2 
24.5333333333, 4 
25.8833333333, 2 
26.9, 3 
26.9, 4 
27.4833333333, 2 
27.7833333333, 4 
27.7833333333, 3 
27.9666666667, 2 
28.35, 0 
28.7333333333, 3 
29.4666666667, 5 
29.9833333333, 7 
30.4, 10 
30.8, 8 
31.2, 10 
31.6, 8 
32.0, 10 
32.0, 9 
32.2666666667, 9 
32.2666666667, 8 
32.6333333333, 7 
33.1333333333, 5 
33.4166666667, 3 
33.9, 1 
34.6666666667, -1 
35.1333333333, -3 
35.1333333333, -2 
35.25, 0 
36.3, -2 
36.6666666667, 1 
37.8833333333, -1 
38.8666666667, -3 
39.9666666667, -4 
40.5166666667, -6 
42.2166666667, -4 
42.5666666667, -2 
43.6833333333, 0 
44.5166666667, 3 
44.9666666667, 1 
46.15, -1 
46.8833333333, -3 
47.1333333333, -2 
47.45, -4 
47.5, -2 
47.5, -1 
47.8, -3 
47.95, -1 
47.9666666667, -3 
47.9666666667, -2 
