1.21666666667, -3 
1.65, -1 
2.0, -3 
2.41666666667, -1 
3.08333333333, 1 
3.08333333333, 2 
3.28333333333, 0 
3.55, 2 
4.08333333333, 0 
4.8, 2 
6.01666666667, 4 
7.55, 7 
7.55, 6 
8.08333333333, 9 
8.61666666667, 11 
9.11666666667, 8 
9.11666666667, 9 
9.35, 10 
9.65, 11 
9.73333333333, 10 
9.73333333333, 9 
10.1333333333, 7 
10.4, 10 
10.6666666667, 8 
11.15, 6 
11.6333333333, 3 
11.6333333333, 4 
11.9666666667, 5 
12.3, 8 
13.3333333333, 7 
13.7666666667, 9 
14.1833333333, 7 
14.9166666667, 9 
15.2666666667, 7 
15.8, 5 
16.4333333333, 3 
16.7333333333, 5 
16.95, 3 
17.3166666667, 1 
17.6833333333, 3 
18.0833333333, 1 
19.9166666667, -1 
20.3333333333, 1 
20.55, -1 
21.7333333333, 1 
21.85, -1 
22.1666666667, 1 
22.5333333333, -1 
22.7833333333, 1 
23.5166666667, -1 
23.8333333333, 0 
24.7833333333, -3 
26.2, -1 
26.6166666667, 0 
26.6166666667, 1 
27.2166666667, -1 
27.4666666667, 1 
28.2333333333, -1 
29.2166666667, 1 
29.8, -1 
30.5166666667, -3 
31.3666666667, -1 
32.35, 1 
33.15, 3 
34.5833333333, 5 
35.0, 7 
35.2833333333, 9 
35.4166666667, 7 
35.6833333333, 4 
36.0, 6 
36.2, 4 
36.8, 2 
37.0833333333, 4 
37.6333333333, 5 
38.4833333333, 2 
39.0166666667, 1 
39.65, 0 
39.65, -1 
39.9, 0 
40.2833333333, -2 
40.8333333333, -3 
40.8333333333, -4 
41.2, -2 
41.2, -1 
43.1, -3 
43.75, -1 
44.5, -3 
44.5, -4 
44.6666666667, -3 
44.7666666667, -2 
44.7666666667, -1 
45.0166666667, -2 
45.3666666667, 0 
46.45, 2 
46.5166666667, 1 
46.7166666667, 3 
46.9666666667, 0 
47.3166666667, 3 
47.5833333333, 1 
47.7333333333, 3 
47.7333333333, 2 
47.85, 4 
47.85, 5 
47.9166666667, 3 
47.95, 4 
47.95, 5 
