0.5, 2 
0.983333333333, 0 
1.23333333333, 2 
1.7, 0 
2.0, 3 
2.23333333333, 1 
2.85, -1 
3.03333333333, 1 
3.23333333333, -1 
3.48333333333, 1 
3.7, -1 
4.11666666667, 1 
4.45, -1 
5.11666666667, -4 
5.45, -2 
6.33333333333, 0 
6.65, -3 
6.65, -2 
6.65, -1 
7.96666666667, -5 
8.51666666667, -7 
9.63333333333, -9 
10.2, -11 
10.7833333333, -13 
10.7833333333, -14 
11.35, -12 
11.6333333333, -10 
11.6333333333, -11 
12.3333333333, -9 
12.6666666667, -11 
13.5333333333, -13 
13.7333333333, -11 
14.7833333333, -8 
14.7833333333, -9 
15.1166666667, -10 
15.4, -7 
15.5833333333, -9 
15.9333333333, -6 
16.75, -7 
17.3166666667, -4 
17.85, -2 
18.1833333333, -4 
18.6166666667, -2 
18.8666666667, -5 
19.5166666667, -8 
20.55, -6 
20.9666666667, -8 
21.8, -10 
22.05, -7 
22.3166666667, -8 
22.8833333333, -10 
23.3833333333, -11 
23.5166666667, -9 
24.3, -11 
24.9333333333, -13 
25.4166666667, -15 
25.6833333333, -13 
27.1, -11 
27.55, -9 
27.8166666667, -11 
28.1666666667, -10 
28.1666666667, -9 
28.6666666667, -11 
29.1833333333, -13 
29.1833333333, -12 
29.6, -11 
29.9, -9 
29.9, -10 
30.1166666667, -12 
30.4333333333, -9 
31.55, -12 
31.85, -10 
31.85, -9 
33.4166666667, -11 
33.7166666667, -8 
35.4, -5 
35.5166666667, -6 
35.9, -4 
37.6, -2 
37.9666666667, -1 
38.1833333333, -3 
38.1833333333, -2 
38.7333333333, -5 
39.7333333333, -3 
40.3666666667, -1 
40.3666666667, 0 
40.3666666667, 1 
40.9666666667, 3 
41.55, 5 
41.9833333333, 7 
42.7833333333, 6 
43.0833333333, 8 
43.4, 6 
43.7666666667, 8 
44.0333333333, 6 
44.55, 3 
44.95, 6 
45.7166666667, 9 
46.0166666667, 8 
46.0166666667, 7 
46.5166666667, 6 
47.3, 3 
47.3, 4 
47.85, 4 
47.8666666667, 3 
47.8666666667, 2 
47.8833333333, 4 
47.8833333333, 3 
47.9666666667, 2 
